Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
45772,54.3771,,7.35E-17,2.87E-16,,7.97E-17,4.27E-17
45807,54.4187,,2.66E-16,6.02E-16,,2.45E-16,9.58E-17
45815,54.4282,,2.10E-16,3.97E-16,,1.53E-16,4.60E-17
45820,54.4342,,,7.39E-17,,,
45827,54.4425,,7.12E-17,1.90E-16,,7.88E-17,
45934,54.5696,,,3.81E-17,,,
46012,54.6623,,2.84E-15,5.05E-15,6.31E-17,2.67E-15,6.84E-16
46036,54.6908,,6.87E-17,1.58E-16,,,
46087,54.7514,,,,,5.32E-17,
46151,54.8274,,4.45E-17,2.01E-16,,1.07E-16,3.20E-17
46158,54.8357,,,3.89E-17,,,
46281,54.9818,,,2.96E-16,,9.85E-17,
46282,54.983,,1.30E-16,,,,2.07E-17
46323,55.0317,,1.31E-16,2.94E-16,,1.62E-16,5.24E-17
46394,55.1161,,7.79E-17,1.33E-16,,5.76E-17,2.37E-17
46417,55.1434,,,1.34E-16,,,
46447,55.179,,3.06E-17,5.29E-17,,,
46455,55.1885,,,5.05E-17,,,
46461,55.1957,,1.04E-15,1.99E-15,1.65E-17,1.15E-15,2.81E-16
46492,55.2325,,6.00E-17,1.06E-16,,4.77E-17,
46510,55.2539,,,3.88E-15,4.52E-17,1.94E-15,5.00E-16
46511,55.2551,,2.12E-15,,,,
46532,55.28,,3.02E-17,,,,
46554,55.3062,,6.52E-17,1.52E-16,,5.04E-17,2.73E-17
46557,55.3097,,4.91E-16,7.83E-16,,,
46558,55.3109,,,,,4.18E-16,1.10E-16
46665,55.438,,4.89E-17,,,5.61E-17,
46670,55.444,,2.95E-16,5.76E-16,,2.02E-16,6.28E-17
46682,55.4582,,2.66E-16,4.66E-16,,2.97E-16,5.59E-17
46707,55.4879,,5.34E-16,1.15E-15,1.27E-17,5.33E-16,2.02E-16
46793,55.5901,,6.17E-17,1.10E-16,,5.15E-17,
46804,55.6032,,3.83E-17,1.22E-16,,,
46810,55.6103,,,,,4.01E-15,
46811,55.6115,,3.35E-15,7.46E-15,4.76E-17,,9.66E-16
46831,55.6352,,2.06E-16,4.93E-16,,2.42E-16,3.38E-17
46861,55.6709,,5.00E-15,1.01E-14,6.83E-17,5.73E-15,1.36E-15
46910,55.7291,,4.38E-16,8.04E-16,,5.18E-16,1.09E-16
46926,55.7481,,1.07E-16,2.16E-16,,9.96E-17,
46990,55.8241,,7.33E-16,1.51E-15,,7.18E-16,2.11E-16
46993,55.8277,,3.31E-16,6.15E-16,1.13E-17,3.69E-16,6.48E-17
47006,55.8431,,,2.26E-16,,,
47036,55.8788,,1.68E-16,2.78E-16,,1.17E-16,4.60E-17
47063,55.9108,,4.05E-16,8.22E-16,,3.35E-16,1.32E-16
47072,55.9215,,1.22E-15,2.77E-15,1.12E-17,1.37E-15,3.25E-16
47074,55.9239,,1.77E-16,4.76E-16,,2.25E-16,6.69E-17
47128,55.9881,,,1.05E-16,,,
47154,56.019,,1.13E-16,1.86E-16,,1.73E-16,2.56E-17
47156,56.0213,,,4.96E-17,,,
47182,56.0522,,,4.85E-17,,,
47217,56.0938,,2.57E-16,6.94E-16,,2.58E-16,8.25E-17
47245,56.1271,,1.34E-16,3.69E-16,,1.64E-16,2.49E-17
47278,56.1663,,,7.32E-17,,,
47285,56.1746,,1.37E-16,3.94E-16,1.03E-17,1.45E-16,2.57E-17
47372,56.2779,,8.73E-17,,,,
47373,56.2791,,,1.58E-16,,5.56E-17,2.16E-17
47401,56.3124,,1.41E-16,1.83E-16,,1.29E-16,2.92E-17
47479,56.4051,,2.18E-16,5.28E-16,1.24E-17,2.43E-16,8.10E-17
47506,56.4371,,8.69E-17,1.64E-16,,9.25E-17,2.55E-17
47523,56.4573,,3.39E-15,6.45E-15,5.37E-17,2.89E-15,8.21E-16
47571,56.5143,,,,2.64E-17,,
47588,56.5345,,,6.09E-17,,5.76E-17,
47598,56.5464,,2.29E-16,4.07E-16,,1.96E-16,4.54E-17
47634,56.5892,,2.69E-16,4.24E-16,,2.21E-16,4.51E-17
47654,56.613,,6.52E-17,1.36E-16,,6.65E-17,
47695,56.6617,,,6.38E-17,,,
47713,56.683,,6.91E-17,1.22E-16,,5.91E-17,2.34E-17
47729,56.7021,,1.52E-16,3.06E-16,,2.10E-16,3.73E-17
47762,56.7413,,3.61E-17,1.39E-16,,,
47768,56.7484,,3.71E-17,8.74E-17,,,
47780,56.7626,,2.47E-16,6.26E-16,,3.45E-16,6.79E-17
47784,56.7674,,,5.55E-17,,,
47797,56.7828,,,6.70E-17,,,
47827,56.8185,,,9.17E-17,,5.87E-17,
47868,56.8672,,3.29E-17,7.32E-17,,,
47880,56.8814,,,4.85E-17,,,
47900,56.9052,,,,,1.01E-16,2.46E-17
47903,56.9088,,,,8.81E-18,,
47904,56.91,,4.20E-16,8.48E-16,,1.10E-16,3.59E-17
47922,56.9313,,1.08E-15,2.20E-15,,1.03E-15,3.33E-16
47923,56.9325,,,,8.92E-18,,
47983,57.0038,,4.58E-17,1.02E-16,,6.25E-17,
48023,57.0513,,,5.07E-17,,,
48025,57.0537,,1.77E-16,2.84E-16,,1.39E-16,3.12E-17
48029,57.0585,,8.43E-17,1.25E-16,,5.30E-17,
48066,57.1024,,2.97E-16,5.30E-16,,2.11E-16,3.63E-17
48150,57.2022,,1.26E-16,2.42E-16,,8.31E-17,4.39E-17
48175,57.2319,,,5.06E-17,,,
48188,57.2473,,1.00E-16,3.52E-16,,1.30E-16,2.71E-17
48193,57.2533,,1.46E-16,3.43E-16,,1.98E-16,2.11E-17
48223,57.2889,,5.11E-17,1.51E-16,,6.25E-17,2.34E-17
48262,57.3353,,,4.33E-17,,4.74E-17,
48265,57.3388,,7.96E-17,9.38E-17,,,
48279,57.3555,,2.93E-17,5.44E-17,,5.63E-17,
48387,57.4838,,3.60E-17,1.31E-16,,,
48415,57.517,,,3.80E-17,,,
48424,57.5277,,,3.82E-17,,,
48501,57.6192,,7.25E-17,1.74E-16,,6.28E-17,
48520,57.6418,,4.52E-17,9.29E-17,,,
48546,57.6726,,5.34E-17,1.59E-16,,5.55E-17,
48574,57.7059,,,3.96E-17,,,
48755,57.9209,,7.17E-17,1.25E-16,,,
48770,57.9388,,8.13E-16,1.71E-15,,7.28E-16,2.24E-16
48797,57.9708,,3.24E-16,5.21E-16,,3.18E-16,7.18E-17
48817,57.9946,,7.59E-17,1.55E-16,,8.10E-17,2.89E-17
48830,58.01,,,4.33E-17,,,
48872,58.0599,,,3.71E-17,,,
48930,58.1288,,,6.59E-17,,,
49127,58.3629,,6.11E-17,1.37E-16,,1.04E-16,
49135,58.3724,,3.07E-17,5.23E-17,,,
49138,58.3759,,1.23E-16,1.81E-16,,8.52E-17,
49163,58.4056,,2.48E-16,5.81E-16,,2.79E-16,6.23E-17
49221,58.4745,,6.89E-17,1.60E-16,,6.02E-17,
49246,58.5042,,4.87E-17,9.88E-17,,,
49261,58.5221,,4.21E-17,9.81E-17,,,
49264,58.5256,,3.00E-17,5.30E-17,,,
49300,58.5684,,,5.83E-17,,7.26E-17,
49301,58.5696,,7.93E-17,,,,
49348,58.6254,,3.54E-17,5.79E-17,,,2.16E-17
49407,58.6955,,2.32E-16,4.50E-16,,2.66E-16,8.25E-17
49430,58.7228,,7.23E-17,1.48E-16,,7.20E-17,
49446,58.7418,,3.11E-17,,,,
49524,58.8345,,,3.93E-17,,,
49604,58.9296,,2.47E-16,5.16E-16,,2.59E-16,5.81E-17
49606,58.9319,,3.64E-17,4.13E-17,,,
49612,58.9391,,,4.09E-17,,,
49626,58.9557,,,3.96E-16,,,
49627,58.9569,,2.00E-16,,,1.84E-16,5.14E-17
49656,58.9913,,1.02E-16,2.34E-16,,1.05E-16,2.37E-17
49681,59.021,,,8.58E-17,,,
49686,59.027,,,3.94E-16,,,
49757,59.1113,,3.67E-16,6.55E-16,,3.60E-16,1.04E-16
49774,59.1315,,7.04E-16,1.03E-15,1.06E-17,4.49E-16,1.40E-16
49791,59.1517,,,6.25E-17,,4.87E-17,
49793,59.1541,,,,,2.07E-16,6.95E-17
49794,59.1553,,1.83E-16,3.97E-16,,,
49797,59.1588,,5.32E-17,6.36E-17,,,
49855,59.2277,,,7.77E-17,,,
49870,59.2456,,2.16E-16,4.02E-16,,1.42E-16,3.85E-17
49889,59.2681,,3.60E-17,7.50E-17,,,
49948,59.3382,,,1.00E-16,,4.90E-17,
49956,59.3477,,,5.43E-17,,,
49999,59.3988,,,4.09E-17,,,
50066,59.4784,,3.25E-17,1.54E-16,,,1.82E-17
50088,59.5045,,1.04E-16,2.12E-16,,1.79E-16,3.73E-17
50105,59.5247,,4.70E-16,8.84E-16,,4.05E-16,1.36E-16
50124,59.5473,,,4.19E-17,,,
50132,59.5568,,2.46E-16,4.82E-16,,2.14E-16,6.58E-17
50135,59.5604,,,5.77E-17,,,
50150,59.5782,,6.02E-16,1.19E-15,1.49E-17,7.00E-16,1.43E-16
50241,59.6863,,,5.23E-17,,,
50256,59.7041,,7.46E-17,1.19E-16,,,2.12E-17
50281,59.7338,,3.22E-17,7.33E-17,,,
50302,59.7588,,4.27E-17,7.78E-17,,6.41E-17,
50322,59.7825,,,3.83E-17,,,
50394,59.8681,,1.03E-16,1.63E-16,,4.70E-17,
50430,59.9108,,1.49E-16,3.61E-16,,1.87E-16,5.93E-17
50505,59.9999,,6.63E-17,1.54E-16,,5.65E-17,
50507,60.0023,,3.29E-17,,,,
50512,60.0083,,2.79E-16,5.82E-16,,2.12E-16,5.76E-17
50534,60.0344,,7.54E-17,7.84E-17,,5.93E-17,
50560,60.0653,,4.22E-16,7.09E-16,,4.65E-16,8.94E-17
50565,60.0712,,5.01E-17,1.44E-16,,,
50599,60.1116,,3.08E-17,3.82E-17,,,
50623,60.1401,,2.91E-15,5.62E-15,3.62E-17,2.87E-15,7.27E-16
50630,60.1484,,1.15E-16,,,1.29E-16,3.99E-17
50631,60.1496,,,2.78E-16,,,
50662,60.1865,,6.25E-16,1.07E-15,,4.90E-16,1.59E-16
50664,60.1888,,1.23E-16,2.26E-16,,9.07E-17,2.20E-17
50674,60.2007,,,4.30E-17,,,
50692,60.2221,,3.58E-17,,,,
50725,60.2613,,5.63E-16,1.10E-15,1.80E-17,3.94E-16,8.80E-17
50752,60.2934,,3.57E-17,5.58E-17,,,
50758,60.3005,,1.41E-16,2.45E-16,,1.18E-16,2.92E-17
50784,60.3314,,1.81E-16,3.03E-16,,5.66E-17,2.78E-17
50791,60.3397,,7.05E-16,1.39E-15,9.46E-18,7.43E-16,1.55E-16
50885,60.4514,,,5.98E-17,,,
50896,60.4644,,3.81E-17,,,,
51001,60.5892,,,8.69E-17,,,
51013,60.6034,,1.30E-16,4.23E-16,,2.63E-16,2.85E-17
51036,60.6308,,1.21E-16,1.82E-16,,1.04E-16,2.56E-17
51056,60.6545,,6.06E-17,5.56E-17,,,
51073,60.6747,,3.12E-17,,,,
51102,60.7092,,3.42E-17,5.07E-17,,,
51122,60.7329,,3.00E-17,6.49E-17,,,
51154,60.771,,4.23E-17,1.19E-16,,,
51161,60.7793,,9.35E-17,1.56E-16,,8.13E-17,2.95E-17
51164,60.7828,,,3.65E-17,,,
51219,60.8482,,4.08E-16,7.67E-16,,3.50E-16,7.85E-17
51243,60.8767,,,4.45E-17,,5.01E-17,
51250,60.885,,1.64E-16,4.36E-16,,1.86E-16,3.56E-17
51280,60.9206,,3.92E-17,4.19E-17,,,
51323,60.9717,,3.93E-16,5.94E-16,,4.08E-16,9.92E-17
51354,61.0086,,,4.87E-17,,,
51418,61.0846,,1.84E-16,3.49E-16,,2.01E-16,2.37E-17
51429,61.0977,,1.03E-16,2.10E-16,1.00E-17,9.05E-17,2.60E-17
51435,61.1048,,4.53E-17,,,4.84E-17,
51436,61.106,,,2.75E-16,,,
51452,61.125,,5.90E-17,1.81E-16,,8.01E-17,1.95E-17
51479,61.1571,,4.45E-17,1.34E-16,,,2.02E-17
51601,61.302,,5.04E-16,9.67E-16,8.97E-18,5.95E-16,1.05E-16
51642,61.3507,,3.10E-16,5.51E-16,,2.36E-16,7.24E-17
51681,61.397,,8.25E-17,1.45E-16,,,2.27E-17
51702,61.422,,,5.08E-17,,,
51737,61.4636,,1.40E-16,2.10E-16,,8.93E-17,2.87E-17
51756,61.4861,,4.04E-17,5.84E-17,,,
51765,61.4968,,2.17E-16,4.43E-16,,1.50E-16,7.01E-17
51829,61.5729,,1.55E-15,2.96E-15,,1.60E-15,3.80E-16
51881,61.6346,,,6.76E-17,,,
51889,61.6441,,4.99E-16,8.43E-16,,5.11E-16,1.24E-16
51908,61.6667,,,4.18E-17,,,
51913,61.6726,,1.43E-16,3.45E-16,,1.95E-16,4.48E-17
51921,61.6821,,4.86E-17,1.13E-16,,,
51924,61.6857,,2.15E-16,3.03E-16,,1.50E-16,4.43E-17
51940,61.7047,,9.64E-16,1.94E-15,1.63E-17,7.12E-16,3.03E-16
51990,61.7641,,5.58E-17,9.13E-17,,4.97E-17,
52029,61.8105,,,7.01E-17,,,
52038,61.8211,,2.26E-16,4.91E-16,,2.73E-16,3.94E-17
52049,61.8342,,5.42E-17,1.15E-16,,,3.53E-17
52063,61.8508,,2.93E-17,6.52E-17,,,
52076,61.8663,,3.04E-16,6.51E-16,1.48E-17,3.34E-16,9.76E-17
52129,61.9293,,4.88E-17,,,7.13E-17,
52130,61.9304,,,3.19E-16,,,
52153,61.9578,,1.33E-16,2.14E-16,,1.05E-16,3.48E-17
52188,61.9993,,9.68E-17,1.75E-16,,1.07E-16,2.24E-17
52277,62.1051,,,7.48E-17,,,
52332,62.1704,,1.47E-16,1.99E-16,,9.31E-17,3.26E-17
52347,62.1882,,,5.69E-17,,,
52378,62.2251,,1.07E-15,2.10E-15,9.20E-18,1.10E-15,3.04E-16
52380,62.2274,,5.35E-17,9.66E-17,,,1.93E-17
52427,62.2833,,1.01E-16,1.60E-16,,5.81E-17,
52466,62.3296,,,3.97E-17,,,
52473,62.3379,,1.97E-16,3.04E-16,1.64E-17,1.92E-16,4.73E-17
52480,62.3462,,,5.02E-17,,,
52487,62.3546,,1.22E-15,2.35E-15,2.25E-17,1.32E-15,3.17E-16
52498,62.3676,,1.97E-16,4.01E-16,,1.22E-16,4.26E-17
52523,62.3973,,4.23E-16,8.39E-16,,3.71E-16,9.49E-17
52550,62.4294,,4.59E-17,8.02E-17,,,
52557,62.4377,,3.98E-16,8.38E-16,,3.76E-16,1.29E-16
52564,62.446,,8.59E-17,2.57E-16,,1.25E-16,2.43E-17
52568,62.4508,,5.23E-17,9.50E-17,,9.27E-17,2.27E-17
52626,62.5197,,1.29E-16,2.54E-16,,8.88E-17,1.86E-17
52637,62.5328,,,4.38E-17,,,
52646,62.5434,,5.70E-17,1.11E-16,,6.94E-17,
52679,62.5827,,4.20E-17,5.64E-17,,,
52705,62.6135,,3.32E-16,7.05E-16,2.33E-17,2.04E-16,6.29E-17
52713,62.623,,1.96E-16,3.84E-16,,1.54E-16,2.92E-17
52751,62.6682,,8.09E-17,1.54E-16,,7.95E-17,1.83E-17
52798,62.724,,1.13E-16,2.30E-16,,1.52E-16,2.30E-17
52846,62.781,,1.28E-16,,,,
52847,62.7822,,,1.88E-16,,1.05E-16,
52876,62.8167,,1.04E-16,1.82E-16,,9.66E-17,2.42E-17
52884,62.8262,,1.29E-16,3.36E-16,,1.03E-16,3.17E-17
52896,62.8404,,1.11E-16,1.87E-16,,1.15E-16,2.08E-17
52909,62.8559,,2.45E-16,5.12E-16,,2.03E-16,5.36E-17
52944,62.8975,,,4.21E-17,,,
52975,62.9343,,5.78E-17,6.83E-17,,,
52997,62.9604,,1.13E-16,2.53E-16,1.10E-17,1.44E-16,2.50E-17
53004,62.9688,,2.14E-16,4.73E-16,,1.79E-16,4.19E-17
53033,63.0032,,3.91E-16,7.75E-16,1.19E-17,4.40E-16,6.95E-17
53064,63.04,,7.51E-17,1.60E-16,,7.56E-17,
53106,63.0899,,,3.93E-17,,,
53136,63.1256,,,4.00E-17,,,
53146,63.1374,,1.46E-16,4.04E-16,,1.75E-16,3.67E-17
53178,63.1755,,1.17E-16,2.60E-16,,1.15E-16,4.37E-17
53203,63.2052,,7.48E-17,1.95E-16,,9.26E-17,
53286,63.3038,,3.48E-17,,,,
53288,63.3061,,6.67E-17,2.34E-16,,1.55E-16,1.96E-17
53323,63.3477,,5.25E-17,7.58E-17,,,
53338,63.3655,,3.40E-16,7.43E-16,8.50E-18,3.48E-16,1.31E-16
53385,63.4214,,2.92E-17,4.04E-17,,6.31E-17,
53475,63.5283,,,5.86E-17,,,1.91E-17
53501,63.5592,,2.17E-16,5.32E-16,,2.43E-16,4.88E-17
53525,63.5877,,,,,4.88E-17,
53577,63.6495,,2.85E-16,4.63E-16,,2.35E-16,5.92E-17
53587,63.6614,,1.02E-16,2.65E-16,,1.17E-16,4.51E-17
53594,63.6697,,2.27E-16,4.95E-16,9.90E-18,2.47E-16,3.40E-17
53675,63.7659,,,4.75E-17,,,
53682,63.7742,,6.60E-17,1.11E-16,,7.24E-17,2.21E-17
53687,63.7802,,,4.53E-17,,,
53689,63.7825,,1.01E-16,2.62E-16,,1.47E-16,4.32E-17
53692,63.7861,,,4.53E-17,,,
53730,63.8312,,5.08E-17,6.97E-17,,,
53751,63.8562,,,6.24E-17,,,
53758,63.8645,,3.05E-17,5.06E-17,,,
53770,63.8788,,3.53E-17,4.07E-17,,,
53786,63.8978,,4.56E-16,1.20E-15,,5.38E-16,1.28E-16
53808,63.9239,,,5.46E-17,,,
53822,63.9405,,1.69E-16,2.49E-16,,1.18E-16,2.32E-17
53883,64.013,,3.11E-16,5.65E-16,1.17E-17,2.82E-16,1.25E-16
53900,64.0332,,4.97E-17,1.04E-16,,,
53918,64.0546,,,3.87E-17,,,
53960,64.1045,,1.38E-16,2.45E-16,,8.66E-17,1.87E-17
53980,64.1282,,4.47E-17,5.53E-17,,,
53983,64.1318,,9.66E-16,2.01E-15,1.05E-17,7.03E-16,2.23E-16
54066,64.2304,,1.21E-16,2.60E-16,,1.51E-16,
54079,64.2459,,2.42E-16,4.84E-16,,1.97E-16,4.23E-17
54096,64.266,,2.89E-17,6.29E-17,,,
54114,64.2874,,7.47E-17,1.63E-16,,6.04E-17,2.04E-17
54161,64.3433,,1.43E-16,2.81E-16,,1.38E-16,
54185,64.3718,,3.43E-16,8.54E-16,1.52E-17,3.86E-16,8.75E-17
54234,64.43,,,3.87E-17,,,
54237,64.4336,,1.08E-16,2.33E-16,,1.15E-16,
54274,64.4775,,6.59E-16,1.18E-15,,5.17E-16,1.42E-16
54282,64.487,,1.14E-16,2.07E-16,,8.06E-17,3.71E-17
54285,64.4906,,4.76E-16,7.85E-16,1.56E-17,4.13E-16,1.10E-16
54304,64.5132,,,,,2.36E-16,
54305,64.5143,,1.89E-16,4.20E-16,,,3.64E-17
54321,64.5333,,3.72E-16,7.11E-16,8.36E-18,4.14E-16,1.01E-16
54331,64.5452,,3.27E-17,5.18E-17,,,
54410,64.6391,,5.97E-17,4.43E-17,,,
54419,64.6498,,,4.51E-17,,,
54458,64.6961,,,,,6.86E-16,
54459,64.6973,,8.62E-16,1.70E-15,,,1.86E-16
54492,64.7365,,5.25E-16,1.06E-15,,5.00E-16,9.92E-17
54495,64.7401,,2.25E-16,3.98E-16,,1.83E-16,9.00E-17
54504,64.7508,,,4.22E-17,,,
54514,64.7626,,3.89E-16,8.10E-16,,4.95E-16,1.08E-16
54523,64.7733,,6.74E-17,2.34E-16,,1.28E-16,2.44E-17
54567,64.8256,,7.03E-16,1.45E-15,8.36E-18,7.48E-16,2.01E-16
54577,64.8375,,,5.24E-17,,,
54615,64.8826,,1.15E-16,2.03E-16,,9.90E-17,2.39E-17
54620,64.8886,,,3.73E-17,,,
54624,64.8933,,3.27E-15,6.42E-15,3.23E-17,3.81E-15,8.99E-16
54644,64.9171,,6.13E-16,1.16E-15,1.20E-17,6.75E-16,1.77E-16
54652,64.9266,,3.88E-15,7.54E-15,7.82E-17,4.11E-15,9.83E-16
54698,64.9812,,2.67E-16,6.36E-16,,3.64E-16,9.73E-17
54738,65.0287,,,4.44E-17,,,
54750,65.043,,4.16E-17,,,,
54853,65.1654,,5.01E-17,3.93E-17,,,
54869,65.1844,,1.65E-16,3.14E-16,,1.53E-16,5.79E-17
54933,65.2604,,2.19E-16,5.35E-16,,1.58E-16,3.68E-17
54968,65.302,,6.87E-17,1.42E-16,,7.38E-17,1.91E-17
54998,65.3376,,,7.26E-17,,,
55011,65.3531,,4.14E-16,7.45E-16,1.06E-17,4.38E-16,9.12E-17
55054,65.4042,,,4.72E-17,,,
55111,65.4719,,3.46E-16,7.81E-16,9.78E-18,1.74E-16,1.18E-16
55204,65.5824,,1.56E-16,3.45E-16,,1.59E-16,4.03E-17
55209,65.5883,,5.83E-17,2.44E-16,,8.14E-17,2.20E-17
55280,65.6726,,8.61E-17,1.14E-16,,,1.96E-17
55359,65.7665,,1.39E-15,2.86E-15,2.44E-17,1.38E-15,3.39E-16
55372,65.7819,,8.54E-17,1.43E-16,,5.99E-17,
55408,65.8247,,1.60E-16,3.35E-16,,1.76E-16,5.68E-17
55468,65.896,,,1.23E-16,,,
55471,65.8995,,1.89E-16,3.49E-16,,2.63E-16,
55498,65.9316,,,5.45E-17,,,
55511,65.9471,,,4.76E-17,,,
55531,65.9708,,1.33E-16,2.68E-16,,1.12E-16,4.43E-17
55553,65.997,,1.85E-16,4.08E-16,,1.90E-16,4.81E-17
55564,66.01,,9.26E-17,2.00E-16,,1.29E-16,2.51E-17
55611,66.0659,,1.68E-16,3.88E-16,,1.81E-16,5.08E-17
55620,66.0766,,4.60E-17,6.48E-17,,7.55E-17,
55642,66.1027,,1.73E-16,2.39E-16,,1.64E-16,4.33E-17
55648,66.1098,,,2.10E-16,,,
55649,66.111,,5.02E-17,,,,
55685,66.1538,,,4.77E-17,,,
55746,66.2262,,5.60E-16,1.14E-15,,5.93E-16,1.18E-16
55835,66.332,,,5.09E-17,,,
55840,66.3379,,1.43E-16,3.63E-16,,1.69E-16,3.53E-17
55910,66.4211,,1.48E-16,2.85E-16,,9.75E-17,3.19E-17
55922,66.4353,,7.12E-17,1.35E-16,,5.69E-17,
55960,66.4805,,5.56E-17,6.29E-17,,,
55980,66.5042,,1.13E-16,2.71E-16,,9.45E-17,2.14E-17
56064,66.604,,2.43E-16,6.26E-16,,3.37E-16,5.15E-17
56101,66.648,,3.97E-17,8.98E-17,,,
56147,66.7026,,,3.89E-17,,,
56188,66.7513,,,4.37E-16,,,
56189,66.7525,,2.88E-16,,,1.75E-16,6.60E-17
56207,66.7739,,7.76E-16,1.37E-15,1.17E-17,8.23E-16,2.05E-16
56218,66.787,,1.22E-16,1.97E-16,,9.85E-17,2.50E-17
56227,66.7977,,,7.69E-17,,,
56260,66.8369,,4.53E-17,8.40E-17,,7.08E-17,
56267,66.8452,,2.75E-16,5.29E-16,,2.07E-16,4.71E-17
56344,66.9367,,,1.08E-16,,,
56391,66.9925,,,4.76E-17,,,
56448,67.0602,,2.41E-16,5.33E-16,,2.48E-16,6.01E-17
56482,67.1006,,,3.90E-17,,,
56520,67.1458,,9.26E-17,1.38E-16,,5.27E-17,
56523,67.1493,,,4.70E-17,,,
56541,67.1707,,2.24E-16,3.08E-16,,1.58E-16,5.27E-17
56552,67.1838,,5.00E-16,1.03E-15,1.32E-17,4.89E-16,1.25E-16
56590,67.2289,,6.76E-17,1.41E-16,,5.45E-17,
56626,67.2717,,3.85E-16,7.03E-16,9.94E-18,4.91E-16,6.82E-17
56674,67.3287,,,6.74E-17,,,
56676,67.3311,,8.21E-17,1.30E-16,,5.18E-17,
56694,67.3525,,5.81E-17,5.82E-17,,,
56736,67.4024,,3.00E-17,9.26E-17,,,
56746,67.4142,,7.22E-17,8.87E-17,,,
56755,67.4249,,,9.57E-17,,,
56759,67.4297,,5.79E-16,1.17E-15,1.04E-17,5.73E-16,1.24E-16
56770,67.4428,,1.01E-16,2.52E-16,,1.19E-16,4.13E-17
56844,67.5307,,6.02E-17,4.87E-17,,8.59E-17,
56862,67.5521,,,5.54E-17,,,
56959,67.6673,,4.30E-17,9.95E-17,,6.56E-17,
56967,67.6768,,,1.31E-15,,,
56968,67.678,,6.19E-16,,2.05E-17,8.19E-16,2.30E-16
56989,67.7029,,9.48E-17,2.04E-16,,6.93E-17,2.14E-17
57033,67.7552,,3.16E-16,5.89E-16,,3.01E-16,8.39E-17
57189,67.9405,,4.81E-17,1.39E-16,,6.55E-17,
57193,67.9453,,9.89E-17,1.32E-16,,6.73E-17,1.89E-17
57195,67.9477,,,6.18E-17,,5.97E-17,
57226,67.9845,,2.96E-17,5.73E-17,,,
57247,68.0094,,2.01E-16,4.12E-16,,1.88E-16,7.12E-17
57280,68.0486,,1.93E-16,4.16E-16,1.03E-17,2.55E-16,5.00E-17
57371,68.1567,,,4.15E-17,,,
57395,68.1853,,2.25E-16,4.29E-16,,2.87E-16,3.67E-17
57475,68.2803,,1.58E-16,3.78E-16,,2.19E-16,7.23E-17
57477,68.2827,,4.86E-17,1.23E-16,,1.06E-16,2.58E-17
57545,68.3635,,6.09E-16,1.25E-15,,6.43E-16,1.44E-16
57563,68.3848,,8.62E-17,1.53E-16,,7.22E-17,
57596,68.424,,5.63E-16,1.17E-15,2.03E-17,5.82E-16,1.49E-16
57657,68.4965,,8.30E-16,1.84E-15,9.43E-18,8.30E-16,2.44E-16
57759,68.6177,,1.79E-16,3.55E-16,,1.60E-16,3.49E-17
57791,68.6557,,8.62E-17,2.09E-16,,1.01E-16,3.90E-17
57845,68.7199,,1.41E-16,2.30E-16,,1.33E-16,3.05E-17
57972,68.8707,,8.12E-17,2.36E-16,,8.76E-17,2.97E-17
57999,68.9028,,,1.06E-16,,5.51E-17,
58049,68.9622,,3.02E-17,4.41E-17,,,
58111,69.0359,,7.77E-16,1.64E-15,,8.13E-16,2.49E-16
58124,69.0513,,6.13E-16,1.21E-15,1.92E-17,6.09E-16,1.24E-16
58132,69.0608,,,4.39E-17,,,
58167,69.1024,,9.02E-17,1.52E-16,,1.05E-16,
58170,69.106,,5.94E-17,6.10E-17,,,
58256,69.2081,,2.41E-16,4.73E-16,,1.86E-16,6.42E-17
58260,69.2129,,6.73E-17,,,5.74E-17,
58261,69.2141,,,7.14E-17,,,
58324,69.2889,,8.94E-16,1.90E-15,,1.07E-15,2.37E-16
58328,69.2937,,3.36E-16,6.33E-16,,2.94E-16,9.01E-17
58330,69.296,,,9.42E-17,,5.02E-17,
58348,69.3174,,2.28E-16,4.16E-16,1.25E-17,2.68E-16,4.53E-17
58363,69.3352,,8.01E-17,1.04E-16,,5.20E-17,
58428,69.4125,,3.12E-17,4.45E-17,,,
58477,69.4707,,2.10E-16,3.26E-16,,1.58E-16,3.55E-17
58523,69.5253,,,9.39E-17,,5.97E-17,
58548,69.555,,,5.51E-17,,,
58573,69.5847,,5.10E-17,8.96E-17,,5.46E-17,
58599,69.6156,,,4.04E-17,,,
58614,69.6334,,9.92E-17,2.24E-16,,5.65E-17,3.07E-17
58664,69.6928,,2.76E-15,5.16E-15,5.88E-17,2.53E-15,7.12E-16
58708,69.7451,,,5.63E-17,,,
58747,69.7914,,2.06E-16,4.66E-16,,1.56E-16,7.02E-17
58799,69.8532,,2.83E-16,5.43E-16,,1.87E-16,5.43E-17
58820,69.8782,,4.75E-17,6.84E-17,,4.94E-17,
58876,69.9447,,,5.24E-17,,,
58907,69.9815,,2.14E-16,4.24E-16,,1.50E-16,7.09E-17
58967,70.0528,,3.39E-16,6.39E-16,,3.88E-16,9.26E-17
58995,70.0861,,,7.03E-17,,,
59021,70.1169,,3.95E-16,7.27E-16,8.50E-18,2.84E-16,6.86E-17
